# VM invoker: C:\Program Files\Java\jdk1.8.0_65\jre\bin\java.exe
# VM options: -Dfile.encoding=Cp1252
# Warmup: 3 iterations, 1 s each
# Measurement: 50 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Sampling time
# Benchmark: org.ucsc.flatbuffers.bench.FlatBuffersCar.flatDecode

# Run progress: 0.00% complete, ETA 00:17:40
# Fork: 1 of 10
# Warmup Iteration   1: n = 36619, mean = 35 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 0, 0, 0, 427, 428, 855, 28519, 59008 ns/op
# Warmup Iteration   2: n = 23563, mean = 46 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 0, 0, 427, 428, 428, 428, 856, 1282 ns/op
# Warmup Iteration   3: n = 10432, mean = 57 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 0, 0, 427, 428, 428, 428, 837, 855 ns/op
Iteration   1: n = 10319, mean = 56 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 0, 0, 427, 428, 428, 428, 841, 855 ns/op
Iteration   5: n = 12473, mean = 1470 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4272, 19015, 19648 ns/op
Iteration   6: n = 12477, mean = 1467 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 20096, 20096 ns/op
Iteration   7: n = 12436, mean = 1470 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4272, 18811, 19232 ns/op
Iteration   8: n = 12406, mean = 1513 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 389709, 511488 ns/op
Iteration   9: n = 12501, mean = 1500 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4272, 377397, 501760 ns/op
Iteration  10: n = 12346, mean = 1478 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4272, 15863, 18368 ns/op
Iteration  11: n = 12369, mean = 1481 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 8020, 8120 ns/op
Iteration  12: n = 12396, mean = 1471 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4272, 16561, 18816 ns/op
Iteration  13: n = 12460, mean = 1479 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4704, 116421, 116736 ns/op
Iteration  14: n = 12384, mean = 1482 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 19549, 19648 ns/op
Iteration  15: n = 12412, mean = 1552 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 736758, 967680 ns/op
Iteration  16: n = 12405, mean = 1467 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 5026, 5128 ns/op
Iteration  17: n = 12123, mean = 1564 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 6734, 425237, 509952 ns/op
Iteration  18: n = 12335, mean = 1483 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 3848, 4704, 18237, 20928 ns/op
Iteration  19: n = 12382, mean = 1477 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 23901, 25632 ns/op
Iteration  20: n = 12467, mean = 1464 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 15858, 19232 ns/op
Iteration  21: n = 12136, mean = 1507 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 14322, 16240 ns/op
Iteration  22: n = 12419, mean = 1518 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 447759, 588800 ns/op
Iteration  23: n = 12414, mean = 1520 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 446690, 582656 ns/op
Iteration  24: n = 12462, mean = 1470 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 18053, 18368 ns/op
Iteration  25: n = 12382, mean = 1476 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 17151, 20512 ns/op
Iteration  26: n = 12413, mean = 1470 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 9989, 11536 ns/op
Iteration  27: n = 12412, mean = 1472 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4526, 20758, 21376 ns/op
Iteration  28: n = 12474, mean = 1463 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 4704, 4704 ns/op
Iteration  29: n = 12369, mean = 1477 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4544, 6434, 6840 ns/op
Iteration  30: n = 12414, mean = 1470 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4272, 6324, 6840 ns/op
Iteration  31: n = 12434, mean = 1468 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 19889, 20512 ns/op
Iteration  32: n = 12359, mean = 1520 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 409407, 529408 ns/op
Iteration  33: n = 12401, mean = 1471 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4704, 7401, 8120 ns/op
Iteration  34: n = 12406, mean = 1473 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4272, 14833, 17504 ns/op
Iteration  35: n = 12331, mean = 1479 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 14597, 17088 ns/op
Iteration  36: n = 12365, mean = 1481 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 18816, 18816 ns/op
Iteration  37: n = 12420, mean = 1511 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4704, 389313, 511488 ns/op
Iteration  38: n = 12386, mean = 1531 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 556687, 729088 ns/op
Iteration  39: n = 12368, mean = 1476 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4704, 19553, 21376 ns/op
Iteration  40: n = 12374, mean = 1484 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 8120, 19450, 19648 ns/op
Iteration  41: n = 12400, mean = 1515 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4531, 443359, 580608 ns/op
Iteration  42: n = 12471, mean = 1549 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4272, 552327, 564224 ns/op
Iteration  43: n = 12357, mean = 1477 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 18507, 18816 ns/op
Iteration  44: n = 12419, mean = 1467 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 17060, 19232 ns/op
Iteration  45: n = 12438, mean = 1515 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4272, 400406, 523776 ns/op
Iteration  46: n = 12428, mean = 1469 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 23480, 29504 ns/op
Iteration  47: n = 12383, mean = 1531 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 504753, 660480 ns/op
Iteration  48: n = 12206, mean = 1496 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 16726, 19648 ns/op
Iteration  49: n = 12446, mean = 1469 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4272, 7264, 7264 ns/op
Iteration  50: n = 12331, mean = 1480 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 6208, 6408 ns/op

# Run progress: 55.00% complete, ETA 00:09:40
# Fork: 2 of 10
# Warmup Iteration   1: n = 37607, mean = 2135 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 2564, 2564, 7696, 85027, 310238, 2408448 ns/op
# Warmup Iteration   2: n = 23682, mean = 1539 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 19177, 21376 ns/op
# Warmup Iteration   3: n = 11865, mean = 1545 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 19612, 20096 ns/op
Iteration   1: n = 11847, mean = 1553 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 17270, 17504 ns/op
Iteration   2: n = 11356, mean = 1615 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 2136, 3420, 11480, 19127, 19648 ns/op
Iteration   3: n = 11632, mean = 1612 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 417773, 496640 ns/op
Iteration   4: n = 11626, mean = 1565 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 16910, 18368 ns/op
Iteration   5: n = 11661, mean = 1584 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 4704, 69952, 70016 ns/op
Iteration   6: n = 11759, mean = 1599 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 3420, 590416, 707584 ns/op
Iteration   7: n = 11661, mean = 1562 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 27800, 32064 ns/op
Iteration   8: n = 11780, mean = 1592 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 429606, 521216 ns/op
Iteration   9: n = 11735, mean = 1549 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 15309, 17088 ns/op
Iteration  10: n = 11611, mean = 1569 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 45199, 52160 ns/op
Iteration  11: n = 11700, mean = 1550 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 6840, 6840 ns/op
Iteration  12: n = 11750, mean = 1546 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 5128, 5128 ns/op
Iteration  13: n = 11723, mean = 1604 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 514042, 619520 ns/op
Iteration  14: n = 11779, mean = 1547 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 4704, 16684, 18816 ns/op
Iteration  15: n = 11734, mean = 1553 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 22150, 25632 ns/op
Iteration  16: n = 11728, mean = 1610 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 554391, 666624 ns/op
Iteration  17: n = 11758, mean = 1616 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 698020, 845824 ns/op
Iteration  18: n = 11638, mean = 1616 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 527126, 626688 ns/op
Iteration  19: n = 11779, mean = 1546 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 23239, 25216 ns/op
Iteration  20: n = 11779, mean = 1545 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 10117, 11104 ns/op
Iteration  21: n = 11829, mean = 1591 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2136, 4704, 522379, 637952 ns/op
Iteration  22: n = 11831, mean = 1538 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2855, 4704, 10009, 11104 ns/op
Iteration  23: n = 11807, mean = 1549 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 7579, 8120 ns/op
Iteration  24: n = 11762, mean = 1546 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 16328, 18816 ns/op
Iteration  25: n = 11711, mean = 1554 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 18865, 19232 ns/op
Iteration  26: n = 11749, mean = 1549 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 3846, 4704, 16051, 18368 ns/op
Iteration  27: n = 11727, mean = 1547 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 5055, 5128 ns/op
Iteration  28: n = 11762, mean = 1545 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 16034, 18368 ns/op
Iteration  29: n = 11716, mean = 1551 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 9669, 10256 ns/op
Iteration  30: n = 11654, mean = 1559 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 3420, 4704, 19522, 20512 ns/op
Iteration  31: n = 11730, mean = 1599 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 453726, 544768 ns/op
Iteration  32: n = 11766, mean = 1658 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 738511, 764928 ns/op
Iteration  33: n = 11723, mean = 1558 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 16456, 18816 ns/op
Iteration  34: n = 11748, mean = 1602 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 7696, 497130, 600064 ns/op
Iteration  35: n = 11744, mean = 1548 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 18816, 18816 ns/op
Iteration  36: n = 11789, mean = 1596 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 4704, 497852, 601088 ns/op
Iteration  37: n = 11734, mean = 1610 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 567291, 681984 ns/op
Iteration  38: n = 11755, mean = 1548 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 6690, 6840 ns/op
Iteration  39: n = 11757, mean = 1607 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 5231, 568544, 686080 ns/op
Iteration  40: n = 11711, mean = 1555 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 5128, 5128 ns/op
Iteration  41: n = 11758, mean = 1608 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 609999, 737280 ns/op
Iteration  42: n = 11549, mean = 1575 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 2136, 2992, 4704, 6840, 6840 ns/op
Iteration  43: n = 11688, mean = 1555 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 4272, 38095, 40192 ns/op
Iteration  44: n = 11680, mean = 1608 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 520222, 623616 ns/op
Iteration  45: n = 11757, mean = 1650 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 4704, 970431, 1173504 ns/op
Iteration  46: n = 11694, mean = 1552 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 8976, 8976, 8976 ns/op
Iteration  47: n = 11662, mean = 1559 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 19596, 20096 ns/op
Iteration  48: n = 11689, mean = 1554 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 16993, 19232 ns/op
Iteration  49: n = 11753, mean = 1550 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 5478, 5552 ns/op
Iteration  50: n = 11810, mean = 1584 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2136, 4704, 452986, 551936 ns/op

# Run progress: 60.00% complete, ETA 00:08:35
# Fork: 3 of 10
# Warmup Iteration   1: n = 20271, mean = 2329 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 2564, 2564, 8976, 114107, 784095, 2519040 ns/op
# Warmup Iteration   2: n = 12984, mean = 1414 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 1710, 2564, 5299, 5552 ns/op
# Warmup Iteration   3: n = 12830, mean = 1438 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 3420, 4704, 4704 ns/op
Iteration   1: n = 12765, mean = 1496 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4272, 449990, 617472 ns/op
Iteration   2: n = 12735, mean = 1447 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 5242, 11850, 11968 ns/op
Iteration   3: n = 12674, mean = 1451 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 3848, 4272, 13926, 16672 ns/op
Iteration   4: n = 12665, mean = 1450 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4272, 5332, 5560 ns/op
Iteration   5: n = 12640, mean = 1447 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 11627, 14112 ns/op
Iteration   6: n = 12605, mean = 1509 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4442, 492300, 663552 ns/op
Iteration   7: n = 12754, mean = 1435 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 2992, 4704, 4704 ns/op
Iteration   8: n = 12525, mean = 1448 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 6408, 6408 ns/op
Iteration   9: n = 12793, mean = 1492 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 439243, 607232 ns/op
Iteration  10: n = 12717, mean = 1457 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 3848, 4272, 13220, 16240 ns/op
Iteration  11: n = 12711, mean = 1454 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4272, 5128, 5128 ns/op
Iteration  12: n = 12664, mean = 1453 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 6695, 7264 ns/op
Iteration  13: n = 12580, mean = 1511 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 486171, 649216 ns/op
Iteration  14: n = 12650, mean = 1444 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 4704, 4704 ns/op
Iteration  15: n = 12734, mean = 1442 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4272, 13399, 16672 ns/op
Iteration  16: n = 12571, mean = 1457 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 3848, 4272, 6606, 7264 ns/op
Iteration  17: n = 12587, mean = 1547 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 583526, 614400 ns/op
Iteration  18: n = 12634, mean = 1595 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 647327, 649216 ns/op
Iteration  19: n = 12624, mean = 1492 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4272, 397469, 534528 ns/op
Iteration  20: n = 12675, mean = 1495 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 3420, 433761, 572416 ns/op
Iteration  21: n = 12556, mean = 1458 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 10992, 11536 ns/op
Iteration  22: n = 12515, mean = 1462 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 11745, 14112 ns/op
Iteration  23: n = 12618, mean = 1452 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 14113, 16240 ns/op
Iteration  24: n = 12634, mean = 1451 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4272, 5016, 5128 ns/op
